Country,State,Year,City Name,Location Name,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Sulphur Dioxide (So2) (Annual Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Sikkim,"Calendar Year (Jan - Dec), 2023",Pelling,,,,,6.0
India,Sikkim,"Calendar Year (Jan - Dec), 2023",Ravangla,,,,,4.0
India,Sikkim,"Calendar Year (Jan - Dec), 2023",Singtam,,,,,5.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Ariyalura,,,,,18.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Chengalpattu,,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Chennai,,,,,10.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Coimbatore,,,,,7.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Cuddalore,,,,,15.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Dharmapuri,,,,,8.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Dindigul,,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Gummidipoondi,,,,,11.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Hosur,,,,,17.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Kanchipuram,,,,,10.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Madurai,,,,,19.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Mettur,,,,,8.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Nagercoil,,,,,11.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Ooty,,,,,29.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Palkalaiperur,,,,,37.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Perambalur,,,,,10.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Ramanathapuram,,,,,9.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Sivagangai,,,,,15.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Theni,,,,,12.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tirupur,,,,,19.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tiruvannamalai,,,,,7.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tiruvarur,,,,,14.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Trichy,,,,,11.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tuticorin,,,,,9.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Vellore,,,,,22.0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Villupuram,,,,,14.0
India,Telangana,"Calendar Year (Jan - Dec), 2023",Choutupal,,,,,18.0
India,Telangana,"Calendar Year (Jan - Dec), 2023",Hyderabad,,,,,8.0
India,Telangana,"Calendar Year (Jan - Dec), 2023",Khammam,,,,,
India,Telangana,"Calendar Year (Jan - Dec), 2023",Sangareddy,,,,,11.0
India,Tripura,"Calendar Year (Jan - Dec), 2023",Agartala,,,,,28.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Agra,,,,,9.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Aligarh,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Allahabad,,,,,21.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Anpara,,,,,18.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Ayodhya,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Baghpat,,,,,19.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Bareilly,,,,,21.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Bulandshahr,,,,,15.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Firozabad,,,,,12.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Gajroula,,,,,22.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Ghaziabad,,,,,14.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Gorakhpur,,,,,37.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Greater Noida,,,,,13.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Hapur,,,,,23.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Jhansi,,,,,22.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Kanpur,,,,,13.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Khurja,,,,,36.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Lucknow,,,,,10.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Mathura,,,,,12.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Meerut,,,,,11.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Moradabad,,,,,20.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Muzaffarnagar,,,,,16.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Noida,,,,,16.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Raibareli,,,,,6.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Unnao,,,,,7.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Varanasi,,,,,22.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Vrindavan,,,,,28.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Dehradun,,,,,5.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Kashipur,,,,,6.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Rishikesh,,,,,8.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Amtala,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Asansol+Raniganj,,,,,11.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Baharampur,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Balurghat,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bankura,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bansberia (Tribeni),,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Barasat,,,,,5.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bardhaman,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Barrckpore,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Baruipur,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Birpara,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bolpur,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Chinsura,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Coochbihar,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Dankuni,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Darjeeling,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Durgapur,,,,,19.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",English Bazaar/Malda,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Ghatal,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Haldia,,,,,13.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Howrah,,,,,8.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jaigaon,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jalpaiguri,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jhargram,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kalimpong,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kalyani,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kharagpur,,,,,6.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kolkata,,,,,8.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Krishnanagar,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Madhyamgram,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Makhrapara /Alipurduar,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Medinipur,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Purulia,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Raigunj,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Rampurhat,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Ranaghat,,,,,3.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Rishra,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Sankrail,,,,,6.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Siliguri,,,,,7.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Suri,,,,,2.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Tamluk,,,,,4.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Uluberia,,,,,6.0
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Uttarpara,,,,,3.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Amaravati,,,,,12.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Anatapur,,,,,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Chittor,,,,,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Eluru,,,,,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Guntur,,,,,4.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kadapa,,,,,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kakinada,,,,,8.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kurnool,,,,,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Nellore,,,,,4.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Ongole,,,,,5.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Rajahmundry/Rajamahend ravaram,,,,,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Srikakulam,,,,,9.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Tirupati,,,,,6.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Vijayawada,,,,,4.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Visakhapatnam,,,,,15.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Vizianagaram,,,,,9.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2022",Itanagar,,,,,2.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2022",Naharlagun,,,,,28.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Bongaigaon,,,,,5.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Brynihat,,,,,8.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Daranga,,,,,7.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Dibrugarh,,,,,6.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Golaghat,,,,,6.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Guwahati,,,,,12.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Magherita,,,,,5.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Nagaon,,,,,7.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Nalbari,,,,,7.0
India,Assam,"Calendar Year (Jan - Dec), 2022",North Lakhimpur,,,,,7.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Silcher,,,,,7.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Sivasagar,,,,,5.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Tezpur,,,,,6.0
India,Assam,"Calendar Year (Jan - Dec), 2022",Tinsukia,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Araria,,,,,8.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Arrah,,,,,6.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Aurangabad,,,,,9.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Begusarai,,,,,12.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bettiah,,,,,3.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bhagalpur,,,,,15.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bihar Sharif,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Buxar,,,,,4.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Chhapra,,,,,6.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Darbhanga,,,,,10.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Gaya,,,,,8.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Hajipur,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Katihar,,,,,8.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Kishanganj,,,,,6.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Manguraha,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Motihari,,,,,7.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Munger,,,,,15.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Muzaffarpur,,,,,9.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Patna,,,,,7.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Purnia,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Rajgir,,,,,6.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Saharsa,,,,,4.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Samastipur,,,,,5.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Sasaram,,,,,13.0
India,Bihar,"Calendar Year (Jan - Dec), 2022",Siwan,,,,,8.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2022",Chandigarh,,,,,7.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Bilaspur,,,,,8.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Durg Bhillainagar,,,,,10.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Korba,,,,,8.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Raigarh,,,,,11.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Raipur,,,,,14.0
India,Delhi,"Calendar Year (Jan - Dec), 2022",Delhi,,,,,9.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Amona,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Assanora,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Bicholim,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Codli,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Cuncolim,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Honda,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Kundaim,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Mapusa,,,,,2.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Margao,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Panaji,,,,,2.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Ponda,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Sanguem,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Tilamol,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Tuem,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Usgao Pale,,,,,7.0
India,Goa,"Calendar Year (Jan - Dec), 2022",Vasco,,,,,2.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Ahmedabad,,,,,22.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Ankleshwar,,,,,38.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Gandhinagar,,,,,16.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Jamnagar,,,,,14.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Nandesari,,,,,10.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Rajkot,,,,,14.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Surat,,,,,19.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vadodara,,,,,14.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vapi,,,,,37.0
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vatva,,,,,8.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Ambala,,,,,7.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Bahadurgarh,,,,,11.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Ballabgarh,,,,,20.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Bhiwani,,,,,15.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Charkhi Dadri,,,,,7.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Dharuhera,,,,,10.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Faridabad,,,,,15.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Fatehabad,,,,,10.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Gurgaon,,,,,7.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Hissar,,,,,8.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Jind,,,,,8.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Kaithal,,,,,13.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Karnal,,,,,11.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Kurukshetra,,,,,11.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Mandikhera,,,,,13.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Manesar,,,,,13.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Narnaul,,,,,5.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Palwal,,,,,5.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Panchukula Urban Estate,,,,,16.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Panipat,,,,,23.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Rohtak,,,,,15.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Sirsa,,,,,19.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Sonepat,,,,,12.0
India,Haryana,"Calendar Year (Jan - Dec), 2022",Yamuna Nagar,,,,,11.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Baddi,,,,,16.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Damtal,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Dharamshala,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Kala Amb,,,,,4.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Manali,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Nalagarh,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Parwanoo,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Poanta Sahib,,,,,4.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Shimla,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Sunder Nagar,,,,,2.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Una,,,,,3.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Doda (J),,,,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Jammu,,,,,2.934380580147100572300
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Samba (J),,,,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Srinagar (K),,,,,21.518790921078737530200
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Udhampur (J),,,,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Barajamda,,,,,17.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Dhanbad,,,,,13.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jamshedpur,,,,,37.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jharia,,,,,14.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jorapokhar,,,,,13.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Ranchi,,,,,17.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Saraikela,,,,,37.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Sindri,,,,,13.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bagalkote,,,,,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bangalore,,,,,6.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Belgaum,,,,,21.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bidar,,,,,38.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bijapur / Vijayapura,,,,,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chamarajanagar,,,,,3.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chikkaballapur,,,,,9.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chikkamagaluru,,,,,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chitradurga,,,,,3.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Devanagere,,,,,4.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Gadag,,,,,15.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Gulbarga / Kalaburgi,,,,,17.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Hassan,,,,,17.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Haveri,,,,,13.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Hubli Dharwad,,,,,8.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Kolar,,,,,59.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Koppal,,,,,20.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Madikeri,,,,,16.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mandya,,,,,2.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mangalore,,,,,8.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mysore,,,,,3.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Raichur,,,,,16.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Ramanagara,,,,,24.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Shimaga / Shivamogga,,,,,5.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Tumkuru,,,,,2.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Udupi,,,,,25.0
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Yadgir,,,,,19.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Alappuzha,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Eloor,,,,,12.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Ernakulam,,,,,3.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kannur,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kochi,,,,,6.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kollam,,,,,4.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kottayam,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kozhikode,,,,,5.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Mallappuram,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Palakkad,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Pathanamthitta,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thiruvalla,,,,,2.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thiruvanantapuram,,,,,5.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thrissur,,,,,3.0
India,Kerala,"Calendar Year (Jan - Dec), 2022",Wayanad,,,,,2.0
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Doda (J),,,,,
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Jammu,,,,,0.065619419852899427700
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Samba (J),,,,,
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Srinagar (K),,,,,0.481209078921262469800
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Udhampur (J),,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Amlai,,,,,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Bhopal,,,,,16.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Chindwara,,,,,5.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Damoh,,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Dewas,,,,,13.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Gwalior,,,,,20.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Indore,,,,,14.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Jabalpur,,,,,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Katni,,,,,17.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Maihar,,,,,9.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Mandideep,,,,,37.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Nagda,,,,,7.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Pithampur,,,,,15.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Ratlam,,,,,12.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Rewa,,,,,6.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Sagar,,,,,8.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Satna,,,,,6.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Singrauli,,,,,27.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Ujjain,,,,,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Akola,,,,,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Ambernath,,,,,21.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Amravati,,,,,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Aurangabad,,,,,15.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Badlapur,,,,,22.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Bhiwandi,,,,,29.0
